lamda=855.000000 nm
0, 2, 3, 5006.448511, 10933403.848423, 1.487668, 0.893202, 0.000000, 0.000007,-6407602.015893,-6371989.877697,-6289499.185210,-6156404.745116,-5973864.904547,-5744159.616382,-5470317.316232,-5155980.344958,-4805310.038920,-4422897.941231,-4013675.782730,-3582823.186472,-3135673.992737,-2677622.783088,-2214033.405536,-1750151.320046,-1291021.487191,-841413.353832,-405754.270441,11927.579438,408049.933787,779512.375285,1123721.197242,1438603.268484,1722609.219159,1974706.511895,2194363.175862,2381523.160359,2536574.406417,2660310.837705,2753889.535405,2818784.386593,2856737.484059,2869709.510697,2859830.267398,2829350.404560,2780595.298786,2715921.883414,2637679.099459,2548172.487440,2449633.295181,2344192.336395,2233858.703417,2120503.317985,2005847.199028,1891454.237766,1778728.199290,1668913.616778,1563100.209565,1462230.439232,1367109.817778,
1, 1, 2, 5010.280076, 10958062.062023, 1.491023, 0.988432, 0.000000, 0.000007,0.000000,356609.958673,709833.931407,1056956.167908,1395134.587074,1721633.181669,2033869.289266,2329452.141780,2606215.181471,2862243.163158,3095894.116308,3305816.047291,3490958.271926,3650577.345165,3784237.654895,3891806.852806,3973446.398430,4029597.587566,4060963.519937,4068487.530581,4053328.663638,4016834.804731,3960514.108876,3886005.364849,3795047.925037,3689451.803138,3571068.502181,3441763.084174,3303387.932285,3157758.589103,3006631.982519,2851687.276378,2694509.508518,2536576.106118,2379246.299338,2223753.390510,2071199.779048,1922554.592697,1778653.734460,1640202.121913,1507777.871742,1381838.167099,1262726.538311,1150681.288162,1045844.800557,948273.485131,857948.129420,774784.453609,698643.689812,629343.037463,566665.878036,
2, 1, 3, 5008.162539, 10932862.019634, 1.487594, 0.935702, 0.000000, 0.000003,0.000000,10175.884423,49252.702389,112894.052343,200347.419285,310185.261382,440593.262720,589429.495919,754272.023537,932468.724973,1121190.381396,1317486.199680,1518340.556326,1720729.650601,1921676.767557,2118304.917319,2307885.721245,2487883.550097,2655994.077782,2810176.590315,2948679.577158,3070059.324643,3173191.422714,3257275.280747,3321831.920631,3366695.470796,3391998.919799,3398154.799486,3385831.553642,3355926.407544,3309535.586819,3247922.741395,3172486.413640,3084727.351504,2986216.410186,2878563.713110,2763389.658017,2642298.260578,2516853.229659,2388557.068557,2258833.398609,2129012.608123,2000320.843371,1873872.281147,1750664.555945,1631577.160068,1517372.592746,1408700.004783,1306101.068368,1210017.797080,1120802.048189,
lamda=854.920000 nm
m,l,p,tau,beta,ne,confinement,R_infinite,eig,0.000000,0.100000,0.200000,0.300000,0.400000,0.500000,0.600000,0.700000,0.800000,0.900000,1.000000,1.100000,1.200000,1.300000,1.400000,1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,4.700000,4.800000,4.900000,5.000000,
0, 1, 1, 5010.733176, 10983890.736349, 1.494520, 0.998761, 0.000000, 0.000006,6745370.369461,6732610.034824,6703083.554372,6655233.218641,6589220.179670,6505515.894821,6404778.812934,6287818.127326,6155573.560759,6009098.843233,5849545.825726,5678148.395284,5496206.040356,5305067.163518,5106112.337614,4900737.739756,4690339.007244,4476295.753293,4259956.964314,4042627.477537,3825555.710147,3609922.780128,3396833.126059,3187306.699186,2982272.767239,2782565.336547,2588920.167813,2401973.332160,2222261.228274,2050221.959151,1886197.948372,1730439.661218,1583110.285349,1444291.219161,1313988.213178,1192138.010679,1078615.337894,973240.101152,875784.657907,785981.040184,703528.022180,628097.938123,559343.171548,496902.252560,440405.514995,389480.280391,343755.550095,302866.200421,266456.688469,234184.287898,205721.884707,
0, 2, 3, 5006.452984, 10933532.907986, 1.487668, 0.893205, 0.000000, 0.000010,-6407550.114086,-6371920.282168,-6289451.371347,-6156375.343945,-5973851.659762,-5744160.556912,-5470330.559572,-5156004.045406,-4805342.383132,-4422937.161888,-4013720.179137,-3582871.146956,-3135724.016157,-2677673.497906,-2214083.585536,-1750199.896169,-1291067.555230,-841456.177939,-405793.282567,11892.783905,408019.603841,779486.615108,1123699.979505,1438586.449593,1722596.555876,1974697.678795,2194357.783074,2381520.771099,2536574.553863,2660313.040829,2753893.313433,2818789.271847,2856743.033000,2869715.313058,2859835.953376,2829355.650075,2780599.828893,2715925.473983,2637681.577298,2548173.729030,2449633.224247,2344190.920532,2233855.949990,2120499.269525,2005841.928333,1891447.842897,1778720.798651,1668905.344417,1563091.210846,1462220.866973,1367099.828962,
1, 1, 2, 5010.284581, 10958191.431255, 1.491024, 0.988433, 0.000000, 0.000010,0.000000,356610.126272,709832.130042,1056954.350614,1395133.226549,1721632.670995,2033869.940250,2329454.185130,2606218.768695,2862248.370065,3095900.947935,3305824.444086,3490968.116966,3650588.472175,3784249.856840,3891819.890805,3973460.010762,4029611.498542,4060977.448419,4068501.197977,4053341.801195,4016847.160010,3960525.451295,3886015.490230,3795056.659125,3689459.004079,3571074.061983,3441766.929200,3303390.022845,3157758.918239,3006630.574080,2851684.182505,2694504.806649,2536569.895642,2379238.698017,2223744.530775,2071189.804286,1922543.653622,1778641.985646,1640189.718568,1507764.966781,1381824.908553,1262713.067106,1150667.736287,1045831.289622,948260.125318,857935.018806,774771.677843,698631.322122,629331.138963,566654.498303,
2, 1, 3, 5008.167005, 10932991.072393, 1.487595, 0.935704, 0.000000, 0.000009,0.000000,10175.907624,49252.526240,112893.757717,200347.077995,310184.995143,440593.230484,589429.880897,754273.020426,932470.527825,1121193.172455,1317490.139512,1518345.775464,1720736.242905,1921684.785391,2118314.368587,2307896.568281,2487895.710319,2656007.425982,2810190.962404,2948694.775143,3070075.122606,3173207.573503,3257291.523144,3321847.986698,3366711.093161,3392013.838650,3398168.769052,3385844.347990,3355937.825557,3309545.456249,3247930.921921,3172492.798916,3084731.870193,2986219.026034,2878564.424121,2763388.494822,2642295.284118,2516848.528290,2388550.754729,2258825.605231,2129003.484769,2000310.552435,1873860.994081,1750652.449673,1631564.413680,1517359.384544,1408686.509747,1306087.456093,1210004.230219,1120788.681432,
lamda=854.910000 nm
m,l,p,tau,beta,ne,confinement,R_infinite,eig,0.000000,0.100000,0.200000,0.300000,0.400000,0.500000,0.600000,0.700000,0.800000,0.900000,1.000000,1.100000,1.200000,1.300000,1.400000,1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,4.700000,4.800000,4.900000,5.000000,
0, 1, 1, 5010.737083, 10984023.290720, 1.494521, 0.998761, 0.000000, 0.000001,6745833.206752,6733111.891520,6703533.999085,6655637.983888,6589582.235246,6505837.408162,6405061.674589,6288064.144370,6155784.538661,6009276.621116,5849692.289102,5678265.476715,5496295.713200,5305131.431571,5106153.222341,4900757.266189,4690339.189334,4476278.579265,4259924.382452,4042581.382742,3825497.931525,3609855.069810,3396757.149399,3187224.026450,2982184.866835,2782473.569835,2588825.785468,2401877.472064,2222164.914861,2050126.104113,1886103.352624,1730347.017997,1583020.184306,1444204.151306,1313904.576535,1192058.116503,1078539.417304,973168.312040,875717.091995,785917.730111,703468.948501,628043.036126,559292.337806,496855.351140,440362.383273,389440.734417,343719.389486,302833.212745,266426.653115,234156.979434,205697.075710,
0, 2, 3, 5006.457831, 10933664.829929, 1.487669, 0.893230, 0.000000, 0.000003,-6407925.987642,-6372337.296503,-6289806.884491,-6156673.489397,-5974093.974468,-5744348.173482,-5470464.786268,-5156086.567284,-4805375.330810,-4422923.120889,-4013662.167338,-3582772.572722,-3135588.623957,-2677505.305716,-2213886.817154,-1749978.910924,-1290826.777194,-841200.026486,-405526.105866,12166.771053,408296.376652,779762.388988,1123971.253020,1438850.039706,1722849.625174,1974937.754610,2194582.768627,2381728.948965,2536764.582218,2660483.943076,2754044.461933,2818920.366535,2856854.075752,2869806.578691,2859907.958168,2829409.118674,2780635.660443,2715944.708242,2637685.361429,2548163.285690,2449609.821479,2344155.843884,2233810.477171,2120444.647828,2005779.354943,1891378.448127,1778645.632060,1668825.363702,1563007.273335,1462133.723498,1367010.119834,
1, 1, 2, 5010.288807, 10958322.233213, 1.491024, 0.988434, 0.000000, 0.000006,0.000000,356620.445870,709855.390517,1056987.621417,1395175.368100,1721682.496483,2033926.231100,2329515.707048,2606284.287868,2862316.669149,3095970.841519,3305894.793318,3491037.843068,3650656.568612,3784315.399927,3891882.048599,3973518.050110,4029664.790209,4061025.470278,4068543.536263,4053378.149891,4016877.318460,3960549.320177,3886033.066053,3795068.027445,3689464.331626,3571073.587934,3441760.955816,3303378.905701,3157743.056259,3006610.399599,2851660.151538,2694477.389549,2536539.568303,2379205.933732,2223709.792875,2071153.539618,1922506.286920,1778603.914828,1640151.310951,1507726.556199,1381786.793340,1262675.508889,1150630.959523,1045795.481798,948225.437734,857901.567849,774739.546660,698600.562606,629301.773956,566626.523945,
2, 1, 3, 5008.171441, 10933121.557867, 1.487595, 0.935712, 0.000000, 0.000005,0.000000,10176.267238,49254.446049,112898.068745,200354.566806,310196.333670,440608.963764,589450.418669,754298.632049,932501.340468,1121229.172536,1317531.177282,1518391.572550,1720786.402545,1921738.805047,2118371.654543,2307956.451798,2487957.464899,2656070.285257,2810254.138193,2948757.475211,3070136.567700,3173267.013279,3257348.250635,3321901.351052,3366760.510412,3392058.800379,3398208.848836,3385879.205628,3355967.209091,3309569.201890,3247948.952008,3172505.118108,3084738.560098,2986220.238526,2878560.373610,2763379.449723,2642281.557809,2516830.469791,2388528.739354,2258800.025426,2128974.741331,2000279.046267,1873827.118622,1750616.584098,1631526.916941,1517320.590285,1408646.722105,1306046.946371,1209963.234386,1120747.398395,
lamda=854.900000 nm
m,l,p,tau,beta,ne,confinement,R_infinite,eig,0.000000,0.100000,0.200000,0.300000,0.400000,0.500000,0.600000,0.700000,0.800000,0.900000,1.000000,1.100000,1.200000,1.300000,1.400000,1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,4.700000,4.800000,4.900000,5.000000,
0, 1, 1, 5010.741607, 10984152.988875, 1.494521, 0.998761, 0.000000, 0.000001,6745822.562983,6733096.191721,6703524.009221,6655632.627361,6589580.783556,6505839.248386,6405066.250389,6288070.936807,6155793.059989,6009286.413651,5849702.926169,5678276.564394,5496306.892216,5305142.378988,5106163.652864,4900766.932975,4690347.884258,4476286.132624,4259930.662121,4042586.292813,3825501.410468,3609857.088227,3396757.707425,3187223.150872,2982182.608008,2782469.998458,2588820.989307,2401871.552670,2222157.984357,2050118.282112,1886094.763312,1730337.787431,1583010.437958,1444194.011880,1313894.162069,1192047.538764,1078528.780480,973157.711726,875706.614450,785907.451781,703458.935784,628033.345354,559283.015418,496846.434022,440353.899232,389432.702774,343711.821746,302826.113333,266420.020152,234150.805526,205691.348748,
0, 2, 3, 5006.462303, 10933793.895637, 1.487669, 0.893232, 0.000000, 0.000006,-6407874.086161,-6372267.699955,-6289759.071222,-6156644.090086,-5974080.732535,-5744349.117616,-5470478.033741,-5156110.272189,-4805407.679617,-4422962.346115,-4013706.568146,-3582820.537321,-3135638.651109,-2677556.023811,-2213936.999931,-1750027.489296,-1290872.846952,-841242.851793,-405565.118707,12131.975248,408266.046819,779736.629248,1123950.035975,1438833.221690,1722836.962879,1974928.922542,2194577.376850,2381726.560637,2536764.730466,2660486.146831,2754048.240387,2818925.251986,2856859.624645,2869812.380756,2859913.643602,2829414.363406,2780640.189543,2715948.297603,2637687.837883,2548164.525744,2449609.748890,2344154.426277,2233807.721942,2120440.597537,2005774.082414,1891372.051446,1778638.229652,1668817.089635,1562998.272986,1462124.149696,1367000.129569,
1, 1, 2, 5010.293033, 10958453.038272, 1.491024, 0.988435, 0.000000, 0.000002,0.000000,356630.765700,709878.651647,1057020.893093,1395217.510674,1721732.323080,2033982.523085,2329577.230074,2606349.808071,2862384.969142,3096040.735856,3305965.143115,3491107.569523,3650724.665174,3784380.942902,3891944.206041,3973576.088867,4029718.081056,4061073.491100,4068585.873313,4053414.497174,4016907.475344,3960573.187368,3886050.640091,3795079.393913,3689469.657284,3571073.111989,3441754.980559,3303367.786731,3157727.192527,3006590.223462,2851636.119031,2694449.971044,2536509.239705,2379173.168346,2223675.054040,2071117.274184,1922468.919623,1778565.843586,1640112.903077,1507688.145522,1381748.678186,1262637.950876,1150594.183097,1045759.674435,948190.750722,857868.117561,774707.416231,698569.803913,629272.409829,566598.550509,
2, 1, 3, 5008.175877, 10933252.046434, 1.487595, 0.935719, 0.000000, 0.000001,0.000000,10176.626879,49256.366024,112902.380135,200362.056231,310207.673099,440624.698257,589470.957975,754324.245520,932532.155254,1121265.175025,1317572.217685,1518437.372441,1720836.565107,1921792.827679,2118428.943465,2308016.338206,2488019.222229,2656133.147079,2810317.316267,2948820.177249,3070198.014403,3173326.454266,3257404.978910,3321954.715741,3366809.927538,3392103.761520,3398248.927579,3385914.061784,3355996.590726,3309592.945243,3247966.979455,3172517.434346,3084745.246779,2986221.447573,2878556.319479,2763370.400881,2642267.827681,2516812.407445,2388506.720150,2258774.441856,2128945.994231,2000247.536579,1873793.239820,1750580.715388,1631489.417303,1517281.793386,1408606.932106,1306006.434593,1209922.236815,1120706.113955,
lamda=854.890000 nm
m,l,p,tau,beta,ne,confinement,R_infinite,eig,0.000000,0.100000,0.200000,0.300000,0.400000,0.500000,0.600000,0.700000,0.800000,0.900000,1.000000,1.100000,1.200000,1.300000,1.400000,1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,4.700000,4.800000,4.900000,5.000000,
0, 1, 1, 5010.746132, 10984282.690104, 1.494521, 0.998762, 0.000000, 0.000002,6745811.917496,6733080.489949,6703514.017694,6655627.269432,6589579.330698,6505841.087653,6405070.825424,6288077.728646,6155801.580870,6009296.205868,5849713.563029,5678287.651960,5496318.071197,5305153.326431,5106174.083458,4900776.599867,4690356.579310,4476293.686125,4259936.941937,4042591.203026,3825504.889545,3609859.106767,3396758.265560,3187222.275387,2982180.349257,2782466.427142,2588816.193191,2401865.633305,2222151.053871,2050110.460120,1886086.174002,1730328.556861,1583000.691604,1444183.872449,1313883.747601,1192036.961027,1078518.143666,973147.111428,875696.136929,785897.173485,703448.923112,628023.654637,559273.693094,496837.516976,440345.415272,389424.671218,343704.254099,302819.014019,266413.387288,234144.631719,205685.621885,
0, 2, 3, 5006.466776, 10933922.964398, 1.487669, 0.893235, 0.000000, 0.000009,-6407822.180136,-6372198.098300,-6289711.253576,-6156614.687075,-5974067.487563,-5744350.059351,-5470491.279430,-5156133.975890,-4805440.027756,-4423001.571155,-4013750.969192,-3582868.502519,-3135688.679157,-2677606.743036,-2213987.184006,-1750076.069080,-1290918.918177,-841285.678577,-405604.132991,12097.178068,408235.715710,779710.868349,1123928.817903,1438816.402785,1722824.299836,1974920.089864,2194571.984594,2381724.171949,2536764.878463,2660488.350425,2754052.018757,2818930.137412,2856865.173558,2869818.182868,2859919.329098,2829419.608204,2780644.718703,2715951.887009,2637690.314359,2548165.765796,2449609.676270,2344153.008611,2233804.966625,2120436.547131,2005768.809745,1891365.654606,1778630.827069,1668808.815380,1562989.272442,1462114.575696,1366990.139106,
1, 1, 2, 5010.297538, 10958582.416731, 1.491024, 0.988436, 0.000000, 0.000005,0.000000,356630.933541,709876.850610,1057019.076345,1395216.150932,1721731.813434,2033983.175338,2329579.274919,2606353.396993,2862390.177917,3096047.569482,3305973.541998,3491117.416694,3650735.794309,3784393.146916,3891957.246007,3973589.703019,4029731.993664,4061087.420993,4068599.541868,4053427.635615,4016919.831216,3960584.530077,3886060.765458,3795088.127686,3689476.857619,3571078.670909,3441758.824447,3303369.875923,3157727.520091,3006588.813279,2851633.023273,2694445.267181,2536503.027159,2379165.564911,2223666.192177,2071107.297309,1922457.978476,1778554.092764,1640100.497810,1507675.238742,1381735.417937,1262624.478095,1150580.629779,1045746.162198,948177.389749,857855.005929,774694.639586,698557.435481,629260.510720,566587.170293,
